index;NO_MUNICIPIO;NO_ENTIDADE;IN_BIBLIOTECA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PISCINA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_ATELIE_ARTES;IN_SALA_LEITURA;IN_ACESSIBILIDADE_ELEVADOR;IN_INTERNET_APRENDIZAGEM;IN_ACESSO_INTERNET_COMPUTADOR;QT_PROF_PSICOLOGO;Código da Escola;Rede;IDEB
209;Comendador Levy Gasparian;E M IRENE NEY LEITE;false;false; true;false;false;true;false;true;false;true;false;0;33017034;Municipal;5,9
210;Comendador Levy Gasparian;E M MARIA SERRAT SOARES; true;false;false;false;true;true;false;false;false;false;false;0;33017042;Municipal;6,9
211;Comendador Levy Gasparian;E M SAO JOAO BATISTA;false;false;false;false;true;true;false;true;false;true;false;0;33138095;Municipal;6,8
212;Comendador Levy Gasparian;E M SAO JOAO BATISTA;false;false;false;false;true;true;false;true;false;true;false;0;33128910;Municipal;6
213;São João de Meriti;E M SAO JOAO BATISTA;false;false;false;false;false;true;false;true;false;false;false;0;33138095;Municipal;6,8
214;São João de Meriti;E M SAO JOAO BATISTA;false;false;false;false;false;true;false;true;false;false;false;0;33128910;Municipal;6
215;Três Rios;E M SAO JOAO BATISTA;false;false;false;false;false;false;false;true;false;true;false;0;33138095;Municipal;6,8
216;Três Rios;E M SAO JOAO BATISTA;false;false;false;false;false;false;false;true;false;true;false;0;33128910;Municipal;6
217;Comendador Levy Gasparian;E M NOSSA SENHORA DE MONTE SERRAT;false;false;false;false;false;true;false;false;false;false;false;0;33156417;Municipal;7,2
218;Campos dos Goytacazes;EM JOAO BORGES BARRETO;false;false; true;false;true;true;false;true;false;false;false;0;33008922;Municipal;4,6
219;Campos dos Goytacazes;EM MARIO BARROSO;false;false; true;false;false;true;false;true;false;false;false;0;33009031;Municipal;5,2
220;Campos dos Goytacazes;EM ROTARY I;false;false;false;false;false;true;false;false;false;false;false;0;33009112;Municipal;4,9
221;Campos dos Goytacazes;EM ANLEIFER LEITE FERNANDES; true;false; true;false;true;true;false;false;false;false;true;0;33009201;Municipal;5,6
222;Campos dos Goytacazes;EM BRANCA PECANHA FERREIRA;false;false; true;false;false;true;false;true;false;false;false;0;33009210;Municipal;4,9
223;Campos dos Goytacazes;EM FERROVIARIO JACY DA SILVA BARBETO;false;false;false;false;true;true;false;false;false;false;false;0;33009244;Municipal;5,9
224;Campos dos Goytacazes;EM GERVASIO VASCONCELOS CORDEIRO;false;false; true;false;false;true;false;false;false;false;false;0;33009287;Municipal;4,7
225;Campos dos Goytacazes;EM LIONS II;false;false;false;false;false;true;false;false;false;false;false;0;33009376;Municipal;5,3
226;Campos dos Goytacazes;EM LUCIA CALDAS;false;false;false;false;false;true;false;false;false;false;false;0;33009384;Municipal;5,5
227;Campos dos Goytacazes;EM LIONS GOITACA;false;false;false;false;false;true;false;false;false;false;false;0;33010030;Municipal;5
228;Campos dos Goytacazes;EM ALCEBIADES CANDIANO; true;false;false;false;false;true;false;true;false;false;false;0;33010196;Municipal;4,6
229;Campos dos Goytacazes;EM ANTONIA LOPES; true;false;false;false;false;true;false;false;false;false;false;0;33010250;Municipal;4,7
230;Campos dos Goytacazes;EM MARIA QUEIROZ DE OLIVEIRA - MUNICIPALIZADA;false;false;false;false;false;false;false;false;false;false;false;0;33010722;Municipal;5,6
231;Campos dos Goytacazes;EM FRANCISCO RIBEIRO SIQUEIRA;false;false;false;false;false;true;false;true;false;false;false;0;33010757;Municipal;5,6
232;Campos dos Goytacazes;EM SANTA MARIA;false; true; true;false;false;true;false;true;false;false;false;0;33010854;Municipal;5,7
233;Campos dos Goytacazes;EM SERGIO VIANA BARROSO;false;false;false;false;false;true;false;false;false;false;false;0;33011010;Municipal;5,2
234;Campos dos Goytacazes;EM JACQUES RICHER; true;false;false;false;true;true;false;false;false;false;false;0;33011443;Municipal;4,6
235;Campos dos Goytacazes;EM ALBERTO LAMEGO;false; true; true;false;true;true;false;false;false;false;false;0;33011508;Municipal;5
236;Campos dos Goytacazes;EM ANTONIO CAETANO PEIXOTO;false;false;false;false;false;false;false;false;false;false;false;0;33011516;Municipal;4,9
237;Campos dos Goytacazes;EM TARCILIO SIQUEIRA CORDEIRO; true;false;false;false;false;false;false;true;false;false;false;0;33011532;Municipal;4,9
238;Campos dos Goytacazes;EM DOUTOR GETULIO VARGAS; true; true; true;false;false;true;false;true;false;false;true;0;33011710;Municipal;5,7
239;Campos dos Goytacazes;EM ALAYR BERNARDES PEREIRA - MUNICIPALIZADA;false;false;false;false;false;false;false;false;false;false;false;0;33011800;Municipal;4,2
240;Campos dos Goytacazes;EM ALBERTINA AZEREDO VENANCIO; true; true; true;false;true;true;false;true;false;false;false;0;33011877;Municipal;4,1
241;Campos dos Goytacazes;EM BARTHOLOMEU LYSANDRO;false;false; true;false;false;true;false;false;false;false;false;0;33011885;Municipal;5,1
242;Campos dos Goytacazes;EM PROFESSOR CARLOS BRUNO;false;false;false;false;false;false;false;false;false;false;false;0;33011893;Municipal;5,2
243;Campos dos Goytacazes;EM CARLOS CHAGAS;false;false;false;false;false;false;false;false;false;false;false;0;33011907;Municipal;4
244;Campos dos Goytacazes;EM GUIOMAR RAMOS PAES;false;false;false;false;false;false;false;false;false;false;false;0;33011940;Municipal;4,2
245;Campos dos Goytacazes;EM IGNACIO CORREA DOS SANTOS; true;false;false;false;false;true;false;false;false;false;false;0;33011958;Municipal;4,3
246;Campos dos Goytacazes;EM ETELVIRA MARTINS MEDEIROS;false;false;false;false;true;true;false;false;false;false;false;0;33012016;Municipal;5,3
247;Campos dos Goytacazes;EM CONSELHEIRO JOSINO;false;false; true;false;true;true;false;false;false;true;true;0;33012105;Municipal;4,6
248;Campos dos Goytacazes;CIEP BRIZOLAO 332 PEDRO ALVARES CABRAL;false;false; true;false;true;true;false;false;false;false;false;0;33094322;Estadual;3,7
249;Campos dos Goytacazes;EM PROFESSOR DARCY RIBEIRO;false;false; true;false;false;false;false;false;false;false;false;0;33100233;Municipal;4,5
250;Campos dos Goytacazes;EM PROFESSOR PAULO FREIRE;false;false; true;false;false;true;false;true;false;false;false;0;33114064;Municipal;5
251;Campos dos Goytacazes;EM CORONEL ANTONIO BATISTA;false;false;false;false;false;true;false;false;false;false;false;0;33129762;Municipal;5,1
252;Campos dos Goytacazes;EM AUGUSTO MACHADO VIANA; true; true; true;false;true;true;false;false;false;false;false;0;33147132;Municipal;4,7
253;Campos dos Goytacazes;CIEP BRIZOLAO 416 WILSON BATISTA; true;false; true;false;true;false;false;false;false;false;false;0;33163049;Estadual;4,1
254;Campos dos Goytacazes;EM NACAO GOITACA;false;false;false;false;false;true;false;false;false;false;false;0;33163065;Municipal;5,4
255;Campos dos Goytacazes;EM LUIS CARLOS DE LACERDA; true;false;false;false;true;true;false;true;false;true;true;0;33163073;Municipal;5,3
256;Cantagalo;E M ALCIDES AFONSO CARVALHAES;false;false;false;false;true;true;false;false;false;false;false;0;33018995;Municipal;4,7
257;Cantagalo;E M DACYR JOSE RIBEIRO; true; true; true;false;true;true;false;false;false;true;true;0;33019045;Municipal;5,1
258;Cantagalo;ESCOLA MUNICIPAL CORONEL MANOEL MARCELINO DE PAULA;false;false; true;false;false;true;false;false;false;true;true;0;33019525;Municipal;4,8
259;Cantagalo;E M PROF LUCIA HELENA PINHEIRO DO COUTO;false;false;false;false;false;true;false;false;false;true;false;0;33154627;Municipal;4,9
260;Cantagalo;EM LAMEIRA DE ANDRADE; true;false; true;false;true;true;false;false;false;true;false;0;33158576;Municipal;6,1
261;Cardoso Moreira;ESCOLA ESTADUAL MUNICIPALIZADA AZEVEDO CRUZ; true;false; true;false;false;true;false;true;false;true;true;0;33012164;Municipal;4,8
262;Cardoso Moreira;E M MARIA DA PENHA MARINS SIQUEIRA; true;false; true;false;true;true;false;true;false;false;true;0;33012270;Municipal;5,6
263;Carmo;E M PADRE APRIGIO JB DE MORAES; true;false; true;false;false;true;false;false;false;true;true;2;33019843;Municipal;5,4
264;Carmo;E M ANTONIO RUSSIER;false;false;false;false;false;true;false;true;false;false;false;2;33019886;Municipal;5,8
265;Carmo;ESCOLA MUNICIPAL NEILTON CUNHA RIBEIRO;false;false; true;false;false;true;false;false;false;false;false;2;33020094;Municipal;5,5
266;Carmo;ESCOLA MUNICIPAL VEREADOR MILTON LIZARDO DE LIMA;false;false;false;false;false;true;false;false;false;false;false;1;33188599;Municipal;6
267;Casimiro de Abreu;ESCOLA MUNICIPALIZADA VILA VERDE; true;false;false;false;false;false;false;false;false;false;false;0;33025436;Municipal;6,1
268;Casimiro de Abreu;E M PASTOR ABEL DE SOUZA LYRIO;false;false; true;false;true;true;false;true;false;true;true;0;33130949;Municipal;6,8
269;Casimiro de Abreu;ESCOLA MUNICIPAL PADRE FRANCISCO PERES BLASCO--PADRE PACO; true;false; true;false;false;true;false;true;false;true;true;0;33171246;Municipal;5,5
270;Conceição de Macabu;E M CURATO DE SANTA CATARINA;false;false; true;false;true;true;false;false;false;false;false;0;33014795;Municipal;5,5
271;Conceição de Macabu;E E M VICTOR SENCE; true;false;false;false;false;true;false;false;false;false;false;0;33014841;Municipal;5
272;Conceição de Macabu;E M PAU BRASIL;false;false; true;false;true;true;false;true;false;false;false;0;33014965;Municipal;5,5
273;Conceição de Macabu;E M PAU DALHO;false;false;false;false;true;true;false;true;false;false;false;0;33014973;Municipal;6,6
274;Conceição de Macabu;CRECHE ESCOLA MUNICIPAL ALMERINDA DE MATOS HENRIQUE;false;false;false;false;false;true;false;true;false;true;false;1;33014981;Municipal;4,8
275;Conceição de Macabu;E M ROSA SENCE; true;false; true;false;false;true;false;false;false;false;false;0;33015015;Municipal;4,5
276;Conceição de Macabu;E M ROZENDO FONTES TAVARES; true;false; true;false;true;true;false;true;false;false;false;0;33015023;Municipal;5,6
277;Conceição de Macabu;ESCOLA MUNICIPALIZADA UMBELINA AQUINO DE OLIVEIRA; true;false;false;false;false;true;false;true;false;false;false;1;33015112;Municipal;4,6
278;Conceição de Macabu;CRECHE ESCOLA MUNICIPAL VOVO HAIFA;false;false;false;false;false;true;false;true;false;false;false;0;33098247;Municipal;5,5
279;Conceição de Macabu;E M FREI VALERIO; true; true; true;false;true;true;false;true;false;true;false;0;33149402;Municipal;5,8
280;Cordeiro;E M RODOLFO GONCALVES; true;false;false;false;false;true;false;true;false;true;false;0;33020256;Municipal;5,2
281;Cordeiro;E M JOSE PINHO DE CARVALHO; true;false;false;false;true;true;false;false;false;true;false;0;33020310;Municipal;6,3
282;Cordeiro;E M ZULEIKA J M RODRIGUES; true;false;false;false;true;true;false;false;false;true;false;0;33096791;Municipal;4,4
283;Cordeiro;ESCOLA MUNICIPAL CONSTANCA SOARES TEIXEIRA; true;false;false;false;true;true;false;false;false;true;false;0;33171920;Municipal;5,9
284;Cordeiro;ESCOLA MUNICIPAL NELLY DE REZENDE MARANHAO;false;false;false;false;false;true;false;false;false;false;false;0;33222207;Municipal;6
285;Duque de Caxias;E E MUNICIPALIZADA CASTRO ALVES;false;false;false;false;false;true;false;false;false;true;false;0;33048851;Municipal;5
286;Duque de Caxias;ESCOLA MUNICIPAL OSWALDO CRUZ - MUNICIPALIZADA;false;false; true;false;false;true;false;true;false;false;false;0;33048983;Municipal;4,2
287;Duque de Caxias;E M ALBERT SABIN;false;false;false;false;false;true;false;false;false;false;false;0;33049041;Municipal;3,4
289;Duque de Caxias;E M ALTO DA BOA VISTA;false;false;false;false;false;true;false;true;false;true;true;0;33049050;Municipal;4,1
290;Duque de Caxias;E M DR GASTAO REIS;false;false;false;false;false;false;false;false;false;false;true;0;33049114;Municipal;5,6
291;Duque de Caxias;ESCOLA MUNICIPAL GENERAL SAMPAIO;false;false;false;false;true;true;false;true;false;true;false;0;33049157;Municipal;3,7
292;Duque de Caxias;E M JARDIM GRAMACHO;false;false;false;false;false;true;false;true;false;true;true;0;33049181;Municipal;4,2
293;Duque de Caxias;E M MARECHAL MALLET;false;false; true;false;false;true;false;true;false;true;false;0;33049246;Municipal;4,6
294;Duque de Caxias;E M PROFESSOR JAIR ALVES DE FREITAS;false;false; true;false;false;true;false;true;false;true;true;0;33049270;Municipal;3,9
295;Duque de Caxias;E M PROF MOTTA SOBRINHO;false;false; true;false;false;true;false;false;false;false;true;0;33049297;Municipal;5
296;Duque de Caxias;E M PROF OLGA TEIXEIRA DE OLIVEIRA;false; true; true;false;true;true;false;true;false;false;false;0;33049300;Municipal;4,7
297;Duque de Caxias;E M SERGIPE;false;false; true;false;false;true;false;true;false;false;true;0;33033765;Municipal;6
298;Volta Redonda;E M SERGIPE;false;false; true;false;true;true;false;true;false;true;false;0;33033765;Municipal;6
299;Duque de Caxias;E M VISCONDE DE ITABORAI;false;false; true;false;true;true;false;true;false;true;true;0;33060134;Municipal;4,8
300;Duque de Caxias;E M VISCONDE DE ITABORAI;false;false; true;false;true;true;false;true;false;true;true;0;33052409;Municipal;6,4
301;Nova Iguaçu;E M VISCONDE DE ITABORAI;false;false;false;false;false;true;false;true;false;false;false;0;33060134;Municipal;4,8
302;Nova Iguaçu;E M VISCONDE DE ITABORAI;false;false;false;false;false;true;false;true;false;false;false;0;33052409;Municipal;6,4
303;Tangua;E M VISCONDE DE ITABORAI;false;false;false;false;false;false;false;false;false;false;false;0;33060134;Municipal;4,8
304;Tangua;E M VISCONDE DE ITABORAI;false;false;false;false;false;false;false;false;false;false;false;0;33052409;Municipal;6,4
305;Duque de Caxias;ESCOLA ESTADUAL MUNICIPALIZADA BAIRRO CALIFORNIA;false;false; true;false;false;true;false;true;false;true;true;0;33049955;Municipal;4,3
306;Duque de Caxias;E M 7 DE SETEMBRO;false;false; true;false;false;true;false;true;false;true;false;0;33050066;Municipal;4,6
307;Duque de Caxias;E M GOVERNADOR MARIO COVAS JUNIOR;false;false; true;false;true;true;false;false;false;true;true;0;33050082;Municipal;4,2
308;Duque de Caxias;E M DR MANOEL REIS;false;false; true;false;false;true;false;true;false;true;true;0;33050112;Municipal;4,4
309;Mesquita;E M DR MANOEL REIS; true;false; true;false;true;false;false;true;false;true;true;0;33050112;Municipal;4,4
310;Duque de Caxias;E M JORNALISTA MOACYR PADILHA;false;false; true;false;false;true;false;true;false;true;true;0;33050155;Municipal;4,4
311;Duque de Caxias;E M MARCILIO DIAS;false;false;false;false;false;true;false;true;false;false;false;0;33050163;Municipal;4,4
312;Duque de Caxias;E M MARCILIO DIAS;false;false;false;false;false;true;false;true;false;false;false;0;33053537;Municipal;5,4
313;Mage;E M MARCILIO DIAS;false;false;false;false;false;true;false;true;false;true;false;0;33050163;Municipal;4,4
314;Mage;E M MARCILIO DIAS;false;false;false;false;false;true;false;true;false;true;false;0;33053537;Municipal;5,4
315;Nova Iguaçu;E M MARCILIO DIAS; true;false;false;false;true;true;false;false;false;true;false;0;33050163;Municipal;4,4
316;Nova Iguaçu;E M MARCILIO DIAS; true;false;false;false;true;true;false;false;false;true;false;0;33053537;Municipal;5,4
317;Duque de Caxias;E M PROFESSORA NILCELINA DOS SANTOS FERREIRA;false;false; true;false;true;true;false;true;false;true;true;0;33050180;Municipal;4,2
318;Duque de Caxias;E E M PROFESSORA MARIA DE ARAUJO DA SILVA;false;false; true;false;false;true;false;true;false;true;true;0;33050562;Municipal;5,2
319;Duque de Caxias;E M BARAO DA TAQUARA;false;false; true;false;false;true;false;true;false;true;true;0;33050597;Municipal;4,9
320;Duque de Caxias;E M GAL MOURAO FILHO; true;false;false;false;true;true;false;true;false;true;false;0;33050635;Municipal;4
321;Duque de Caxias;E M LUIZ GAMA BORGES;false;false;false;false;false;true;false;false;false;false;false;0;33050651;Municipal;4,7
322;Duque de Caxias;E M SERGIPE - MUNICIPALIZADA;false;false; true;false;false;true;false;true;false;false;true;0;33050830;Municipal;6,3
323;Duque de Caxias;E M TANCREDO NEVES;false;false; true;false;true;true;false;true;false;true;false;0;33050856;Municipal;3,6
324;Duque de Caxias;E M PROFª AILA SALDANHA DO COUTO;false;false; true;false;false;true;false;true;false;false;false;0;33050864;Municipal;5
325;Duque de Caxias;E M BRASILIA;false;false;false;false;true;true;false;false;false;false;false;0;33050880;Municipal;4,4
326;Duque de Caxias;E M CORACAO DE JESUS; true;false;false;false;true;false;false;false;false;true;false;0;33050902;Municipal;6,2
327;Duque de Caxias;E M EMB OSWALDO ARANHA;false;false; true;false;false;true;false;true;false;true;true;0;33050910;Municipal;5,2
328;Duque de Caxias;E M LENI FERNANDES DO NASCIMENTO;false;false;false;false;false;true;false;true;false;true;false;0;33050929;Municipal;4,3
329;Duque de Caxias;E M MARCIO FIAT; true;false; true;false;false;true;false;true;false;true;true;0;33050937;Municipal;5,4
330;Duque de Caxias;E M SG JOAO DELIO DOS SANTOS;false;false;false;false;false;false;false;false;false;false;false;0;33050988;Municipal;3,4
331;Duque de Caxias;CRECHE-ESCOLA MUNICIPAL BAIRRO TABULEIRO;false;false;false;false;true;true;false;false;false;false;false;0;33051038;Municipal;4,9
332;Duque de Caxias;CIEP BRIZOLAO MUNICIPALIZADO 318 - PAULO MENDES CAMPOS; true;false; true;false;true;true;false;true;false;false;false;0;33099260;Estadual;4,1
333;Duque de Caxias;CIEP 338-ESCOLA MUNICIPALIZADA CELIA RABELO; true; true; true;false;true;true;false;true;false;false;false;0;33099782;Estadual;4,7
334;Duque de Caxias;CIEP BRIZOLAO MUNICIPALIZADO 328 MARIE CURIE; true; true; true;false;true;true;true;true;false;true;false;0;33104999;Estadual;3,8
335;Duque de Caxias;E M PAULO RODRIGUES PEREIRA;false;false; true;false;false;true;false;true;false;true;false;0;33112770;Municipal;3,9
336;Duque de Caxias;E M PROFESSOR PAULO FREIRE;false;false; true;false;false;true;false;true;false;true;false;0;33112789;Municipal;4,6
337;Duque de Caxias;E M BRASIL ITALIA;false;false;false;false;false;true;false;false;false;false;true;0;33117985;Municipal;3,7
