,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO,latitude,longitude
2065,35914691,4.3,LIVIO XAVIER,São Paulo,SP,Sudeste,São Paulo,ITAIM PAULISTA,8140060,ANTONIO JOAO DE MEDEIROS,2040,-23.51663,-46.39028
2066,35920997,3.8,JESUS JOSE ATTAB PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA MARCELO,4866040,ANA AMELIA DO NASCIMENTO,137,-23.52496,-46.58314
2067,35922912,5.8,COHAB INACIO MONTEIRO III,São Paulo,SP,Sudeste,São Paulo,CONJUNTO HABITACIONAL INACIO MONTEIRO,8472200,IGARAPE DA BELA AURORA,435,-23.57416,-46.39985
2068,35923461,4.0,HEITOR VILLA LOBOS MAESTRO,São Paulo,SP,Sudeste,São Paulo,PARQUE DAS ARVORES,4824010,ARVOREIRO,107,-23.73262,-46.69517
2069,35923473,5.1,CARAN APPARECIDO GONCALVES PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA DAS BELEZAS,5842070,GREGORIO ALLEGRI,101,-23.65076,-46.74519
2070,35923527,5.0,LUCIANE DO ESPIRITO SANTO PROFA,São Paulo,SP,Sudeste,São Paulo,LAJEADO,8452180,FRANCISCO FERNANDES FRAZAO,22,-23.5374,-46.39453
2071,35923624,4.1,PARQUE ANHANGUERA,São Paulo,SP,Sudeste,São Paulo,PARQUE ANHANGUERA  RESIDENCIAL SOL NASCENTE,5283010,RUA SAO MARCOS,79,-23.74287,-46.68168
2072,35923795,4.9,CELIA RIBEIRO LANDIM PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM NELIA,8142230,LOURENCO FRANCO DO PRADO,10,-23.51056,-46.3861
2073,35923990,4.3,REPUBLICA DO SURINAME,São Paulo,SP,Sudeste,São Paulo,ITAIM PAULISTA,8140060,ANTONIO JOAO DE MEDEIROS,810,-23.50889,-46.39832
2074,35924398,3.8,JARDIM CANAA,São Paulo,SP,Sudeste,São Paulo,JARDIM CANAA,5267000,ESTRADA CORONEL JOSE GLADIADOR,79,-23.43381,-46.79248
2075,35925159,4.0,CONDOMINIO VARGEM GRANDE II,São Paulo,SP,Sudeste,São Paulo,COLONIA ZONA SUL,4896360,IPEROXO,120,-23.50615,-46.40588
2076,35925330,4.2,CLAUDIRENE APARECIDA JOSE DA SILVA,São Paulo,SP,Sudeste,São Paulo,JARDIM MORAIS PRADO,4855440,RUA JOSE DIOGO ABADIANO,195 B,-23.48273,-46.38488
2077,35925998,5.1,ADELAIDE ROSA FERNANDES MACHADO DE SOUZA PROFESSORA,São Paulo,SP,Sudeste,São Paulo,PARQUE BRASIL,4846000,AVENIDA DONA BELMIRA MARIN,3312,-23.75304,-46.68293
2078,35441594,6.1,GUSTAVO TEIXEIRA ETEC,São Paulo,SP,Sudeste,São Pedro,JARDIM HOLIDAY,13520000,RUA MANOEL ESTEVAN DIAS,351,-22.57912,-47.92627
2079,35919354,4.8,VICENTE LUIS GROSSO,São Paulo,SP,Sudeste,São Pedro,JARDIM NOVA ESTANCIA,13520000,AVENIDA ANGELO FRANZIN,831,-22.54781,-47.89996
2080,35015891,4.4,GERMANO NEGRINI PROFESSOR,São Paulo,SP,Sudeste,São Roque,JARDIM VILLACA,18135150,AVENIDA SAO LUIZ,108,-23.54454,-47.12389
2081,35479433,3.6,DISTRITO DE MAYLASKI,São Paulo,SP,Sudeste,São Roque,JARDIM CAPARELLI MAILASQUI,18143600,LEONCIO DE TOLEDO,1065,-23.56575,-47.08639
2082,35011204,4.2,PLINIO GONCALVES DE OLIVEIRA SANTOS,São Paulo,SP,Sudeste,São Sebastião,JUQUEHY,11623271,RUA PEDRO ESBORIOL,,-23.76363,-45.73088
2083,35011265,4.6,WALKIR VERGANI,São Paulo,SP,Sudeste,São Sebastião,BOICUCANGA,11618077,PRACA ELPIDIO ROMAO TEIXEIRA,,-23.77706,-45.61929
2084,35011368,4.7,MAISA THEODORO DA SILVA PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,VILA AMELIA,11609045,RUA CARAGUATATUBA,203,-23.8031,-45.40566
2085,35011373,4.3,NAIR FERREIRA NEVES PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,SAO FRANCISCO DA PRAIA,11629520,AVENIDA MANOEL TEIXEIRA,,-23.75274,-45.41231
2086,35046681,4.2,DULCE CESAR TAVARES PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,MARESIAS,11628115,AVENIDA DOUTOR FRANCISCO LOUP,1140,-23.79022,-45.56625
2087,35046700,4.6,SEBASTIANA COSTA BITTENCOURT PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,BARRA DO UNA,11624203,RUA VALINHOS,,-23.75956,-45.76285
2088,35019082,4.1,GENY GOMES DONA,São Paulo,SP,Sudeste,São Sebastião da Grama,CENTRO,13790000,RUA ABUD ABRAHAO FELIX,354,-21.71055,-46.82128
2089,35024259,3.7,VIRGILIO GARCIA CAPITAO,São Paulo,SP,Sudeste,São Simão,CENTRO,14200000,RUA SANTA RITA,665,-21.48719,-47.55385
2090,35024348,5.0,FRANCISCO DOS SANTOS PROF ETEC,São Paulo,SP,Sudeste,São Simão,CENTRO,14200000,CONDE FRANCISCO MATARAZZO,KM 127,-21.46785,-47.56447
2091,35012212,4.8,MARTIM AFONSO,São Paulo,SP,Sudeste,São Vicente,CENTRO,11310080,JOSE BONIFACIO,102,-23.96919,-46.38363
2092,35012245,4.4,YOLANDA CONTE PROFESSORA,São Paulo,SP,Sudeste,São Vicente,ESPLANADA DOS BARREIROS,11340310,JOSE ADRIANO MARREY JUNIOR,503,-23.95606,-46.41297
2093,35037576,3.9,ANTONIO LUIZ BARREIROS,São Paulo,SP,Sudeste,São Vicente,JAPUI,11325100,PAULO HORCEL,404,-23.98804,-46.39303
2094,35405224,6.5,RUTH CARDOSO DOUTORA ETEC,São Paulo,SP,Sudeste,São Vicente,CENTRO,11310020,PRACA CORONEL LOPES,387,-23.96468,-46.38337
2095,35015124,4.2,FLORA PRESTES CESAR PROFA,São Paulo,SP,Sudeste,Sarapuí,CENTRO,18225000,RUA NOSSA SENHORA DAS DORES,390,-23.63959,-47.82636
2096,35027492,4.9,GENTILA GUIZZI PINATTI,São Paulo,SP,Sudeste,Sebastianópolis do Sul,CENTRO,15180000,RUA ALBINO SALVIONI,605,-20.66096,-49.92056
2097,35024296,4.1,FRANCISCO FERREIRA DE FREITAS,São Paulo,SP,Sudeste,Serra Azul,CENTRO,14230000,RUA PADRE SOARES,5,-21.31048,-47.56462
2098,35017644,4.4,JOVINO SILVEIRA DR,São Paulo,SP,Sudeste,Serra Negra,CENTRO,13930000,RUA DOS ESTUDANTES,92,-22.60484,-46.70372
2099,35023486,4.5,ISAIAS JOSE FERREIRA DOUTOR,São Paulo,SP,Sudeste,Sertãozinho,CRUZ DAS POSSES,14179090,XV DE NOVEMBRO,733,-21.07738,-47.90129
2100,35023553,5.6,BRUNO PIERONI PROFESSOR,São Paulo,SP,Sudeste,Sertãozinho,JARDIM SUMARE,14170510,RUA LUIZ OBERST ESCUDEIRO,240,-21.14272,-47.98994
2101,35023607,5.0,WINSTON CHURCHILL,São Paulo,SP,Sudeste,Sertãozinho,CENTRO,14160800,RUA ANTONIO MALAQUIAS PEDROSO,1430,-21.14139,-47.98295
2102,35023620,4.9,ANTONIO FURLAN JUNIOR DOUTOR,São Paulo,SP,Sudeste,Sertãozinho,JARDIM BOA VISTA,14160210,RUA HUMBERTO ORTOLAN,183,-21.13087,-47.99324
2103,35922717,4.6,EDITH SILVEIRA DALMASO PROFESSORA,São Paulo,SP,Sudeste,Sertãozinho,JARDIM JAMAICA,14164115,RUA NELSON TOMAZINI,841,-21.11736,-47.9939
2104,35923023,5.1,NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA,São Paulo,SP,Sudeste,Sertãozinho,JARDIM CANAA,14169269,RUA SEBASTIAO SAMPAIO,2765,-21.14639,-47.97684
2105,35035142,4.2,PLACIDO DE PAULA E SILVA,São Paulo,SP,Sudeste,Sete Barras,CENTRO,11910000,RUA JOSE CARLOS DE TOLEDO,199,-24.38756,-47.92678
2106,35028137,4.1,JOSE MARCELINO DE ALMEIDA,São Paulo,SP,Sudeste,Severínia,CENTRO,14735000,RUA PROFESSORA NAIR DE ALMEIDA,651,-20.81317,-48.80492
2107,35012555,4.0,HILDEBRANDO MARTINS SODERO PROF,São Paulo,SP,Sudeste,Silveiras,CENTRO,12690000,AVENIDA CYRO MOREIRA DE ANDRADE,1461,-22.67155,-44.85287
2108,35017711,4.7,JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA,São Paulo,SP,Sudeste,Socorro,ORATORIO,13960000,RODOVIA DOUTOR OTAVIO DE OLIVEIRA SANTOS,KM 06,-22.57661,-46.5308
2109,35017735,4.4,NARCISO PIERONI,São Paulo,SP,Sudeste,Socorro,CENTRO,13960000,VISCONDE DO RIO BRANCO,424,-22.59071,-46.52526
2110,35017759,4.6,JOSE FRANCO CRAVEIRO,São Paulo,SP,Sudeste,Socorro,CENTRO,13960000,AVENIDA DOUTOR RENATO SILVA,88,-22.59797,-46.52864
2111,35912906,3.9,MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA,São Paulo,SP,Sudeste,Socorro,NOGUEIRAS,13960000,LUIZ COROZOLLA,154,-22.59307,-46.52874
2112,35016100,5.0,JOSE ODIN DE ARRUDA PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,JARDIM VERA CRUZ,18050010,SALVADOR MILEGO,400,-23.51121,-47.49265
2113,35016160,5.0,JULIO PRESTES DE ALBUQUERQUE DOUTOR,São Paulo,SP,Sudeste,Sorocaba,CENTRO,18035430,AVENIDA DOUTOR EUGENIO SALERNO,204,-23.50091,-47.46866
2114,35016202,5.0,FRANCISCO EUPHRASIO MONTEIRO,São Paulo,SP,Sudeste,Sorocaba,VILA BARCELONA,18025310,GUATEMALA,313,-23.51714,-47.43986
2115,35016238,6.1,FERNANDO PRESTES ETEC,São Paulo,SP,Sudeste,Sorocaba,JARDIM PAULISTANO,18040810,RUA NATAL,340,-23.51181,-47.47104
2116,35016248,4.4,BRIGADEIRO TOBIAS,São Paulo,SP,Sudeste,Sorocaba,BRIGADEIRO TOBIAS,18108020,RUA AZEVEDO FIGUEIREDO,214,-23.50957,-47.36206
2117,35016263,4.0,JOSE QUEVEDO PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,CAJURU DO SUL,18105000,PARANA,3726,-23.40655,-47.38186
2118,35016287,4.5,MONTEIRO LOBATO,São Paulo,SP,Sudeste,Sorocaba,PARQUE SANTA ISABEL,18052280,ANTONIO APARECIDO FERRAZ,935,-23.538,-47.49562
2119,35016299,4.9,AGGEO PEREIRA DO AMARAL PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,ALEM PONTE,18013230,HERCULES TAVARES,389,-23.49315,-47.43814
2120,35016317,5.2,JULIO BIERRENBACH LIMA PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,JARDIM SANTA ROSALIA,18090030,VICENTE FUNES MARINS,95,-23.4878,-47.44952
2121,35016329,4.7,LAURO SANCHEZ PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,JARDIM NAIR,18075240,ARNALDO CUNHA,237,-23.47529,-47.47444
2122,35016412,5.0,LUIZ NOGUEIRA MARTINS SENADOR,São Paulo,SP,Sudeste,Sorocaba,VILA CARVALHO,18060035,RUA DOUTOR FERNANDO COSTA,70,-23.49137,-47.46789
2123,35016421,4.8,FRANCISCO COCCARO PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,EDEN,18103060,JOSE LUIZ FLAQUER,601,-23.41627,-47.4185
2124,35036651,3.9,DIOGENES ALMEIDA MARINS PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,VILA ARTURA,18023000,RODOVIA RAPOSO TAVARES KM 109,334,-23.51116,-47.44533
2125,35038957,4.0,JORDINA AMARAL ARRUDA PROFESSORA,São Paulo,SP,Sudeste,Sorocaba,RECREIO MARAJOARA,18070515,REINERO CORRADINI,55,-23.47839,-47.48315
2126,35042419,4.2,ELZA SALVESTRO BONILHA PROFESSORA,São Paulo,SP,Sudeste,Sorocaba,JARDIM ITANGUA,18056190,ARLINDA ALMEIDA DOS SANTOS,414,-23.50444,-47.50272
2127,35477850,5.9,ARMANDO PANNUNZIO ETEC,São Paulo,SP,Sudeste,Sorocaba,JARDIM PARADA DO ALTO,18025805,COSTA RICA,60,-23.52059,-47.44694
2128,35900345,4.1,ROQUE CONCEICAO MARTINS PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,JARDIM GUADALUPE,18076370,MALAKY MURAD,26,-23.46417,-47.4648
2129,35900357,4.1,MARIO GUILHERME NOTARI,São Paulo,SP,Sudeste,Sorocaba,JARDIM LUCIANA MARIA,18071370,RUA IDA CALDINI,286,-23.46872,-47.50833
2130,35903255,3.9,IDA YOLANDA LANZONI DE BARROS PROFESSORA,São Paulo,SP,Sudeste,Sorocaba,VILA ZACARIAS,18022320,PAULO ALVES DE SOUZA,168,-23.52402,-47.43548
2131,35905297,4.5,JOAO RODRIGUES BUENO,São Paulo,SP,Sudeste,Sorocaba,VILA CAROL,18070420,RUA PROFESSORA VALDEREZ CAMARGO CURTO,220,-23.49088,-47.46431
2132,35914630,5.0,JORGE MADUREIRA PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,PARQUE DAS LARANJEIRAS,18077381,RUA GERALDO RIBEIRO DUARTE,736,-23.45419,-47.4701
2133,35918593,4.8,ANA CECILIA MARTINS PROFESSORA,São Paulo,SP,Sudeste,Sorocaba,WANEL VILLE,18055027,RUA ENCARNACAO GARCIA SANCHES,281,-23.49442,-47.5052
2134,35919913,4.6,MARCO ANTONIO MENCACCI PROFESSOR,São Paulo,SP,Sudeste,Sorocaba,JARDIM JOSANE,18087315,JOSE MELHADO CAMPOS DOM,330,-23.45143,-47.37259
2135,35924885,3.9,WANDA COSTA DAHER PROFESSORA,São Paulo,SP,Sudeste,Sorocaba,HABITETO  ANA PAULA ELEUTERIO,18079720,CHICO XAVIER,240,-23.42139,-47.48243
2136,35017036,5.2,JAYME DE BARROS CAMARA DOM,São Paulo,SP,Sudeste,Sumaré,JARDIM CARLOS BASSO,13170040,AVENIDA JOSE MANCINI,501,-22.82683,-47.26739
2137,35017243,4.1,ANGELO CAMPO DALL ORTO,São Paulo,SP,Sudeste,Sumaré,JARDIM  NOVA VENEZA,13177000,AVENIDA SAO PAULO,466,-22.80683,-47.22255
2138,35017267,4.3,JOAO FRANCESCHINI,São Paulo,SP,Sudeste,Sumaré,JARDIM SAO PAULO,13170470,RUA CABO HOFFMANN,161,-22.82283,-47.27275
2139,35035981,5.3,EUCLIDES MIRANDA VEREADOR,São Paulo,SP,Sudeste,Sumaré,VILA YOLANDA COSTA SILVA,13172190,RUA ERNESTO PEGGION,27,-22.81157,-47.2792
2140,35045561,4.1,MARIANINA DE ROSIS MORAES PROFESSORA,São Paulo,SP,Sudeste,Sumaré,PARQUE FLORELY,13178222,RUA NOSSA SENHORA APARECIDA,279,-22.79758,-47.20471
2141,35905641,4.8,JOSE MIRANDA PREFEITO,São Paulo,SP,Sudeste,Sumaré,PARQUE  BANDEIRANTES,13181750,RUA ALAIR MOREIRA,578,-22.85841,-47.1799
2142,35007158,4.3,HELENA ZERRENNER,São Paulo,SP,Sudeste,Suzano,QUINTA DIVISAO,8634050,SANTA LUZIA,9700,-23.63224,-46.33057
2143,35406296,6.5,SUZANO ETEC DE,São Paulo,SP,Sudeste,Suzano,VILA URUPES,8615110,GUILHERME,325,-23.54661,-46.29665
2144,35906281,4.3,JOSE PAPAIZ PROFESSOR,São Paulo,SP,Sudeste,Suzano,TABA MARAJOARA,8655372,GERALDO GOMES SANDIM,99,-23.58646,-46.30303
2145,35030582,4.4,ERNESTO SCHIMIDT CORONEL,São Paulo,SP,Sudeste,Suzanápolis,CENTRO,15380000,RUA PRESIDENTE VARGAS,720,-20.50297,-51.02585
2146,35028162,4.6,HORACIO ANTONIO DO NASCIMENTO CAPITAO,São Paulo,SP,Sudeste,Tabapuã,CENTRO,15880000,AVENIDA DOUTOR JOSE DO VALLE PEREIRA,1475,-20.97222,-49.03408
2147,35022056,4.7,FERNANDO BRASIL PROF,São Paulo,SP,Sudeste,Tabatinga,DISTRITO DE CURUPA,14915000,RUA 1 DE FEVEREIRO,297,-4.23012,-69.9226
2148,35005365,6.7,ETEC DE TABOAO DA SERRA,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE ASSUNCAO,6754160,MIGUEL ORTEGA,135,-23.6042,-46.76442
2149,35010169,4.3,LAURITA ORTEGA MARI,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM CLEMENTINO,6770080,TSURUKI TSUNO,50,-23.63462,-46.78609
2150,35010182,4.3,ANTONIO RUY CARDOSO PROFESSOR,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM SALETE,6787320,MARTIRO ANGELO DERENZE,595,-23.62326,-46.79772
2151,35010194,4.6,ALIPIO DE OLIVEIRA E SILVA PROFESSOR,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM SANTA ROSA,6755025,MIQUELINA TULIO CHRISTILLO,105,-23.60017,-46.76299
2152,35010261,4.6,ALMIR PEREIRA BAHIA REVERENDO,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE INDUSTRIAL DACI,6785300,IBIRAMA,1320,-23.63534,-46.80972
2153,35010297,4.8,ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM OLIVEIRAS,6765100,JOSE DOMINGUES DE MORAES,18,-23.6222,-46.77269
2154,35040769,5.3,DOMINGOS MIGNONI,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE SANTOS DUMONT,6754200,JOVINA DE CARVALHO DAU,150,-23.60684,-46.75678
2155,35042067,4.8,MARIA CATHARINA COMINO,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM IRAPUA,6766380,MARIA BENEDITA TEIXEIRA LEITE,115,-23.62212,-46.78065
2156,35044885,5.0,FRANCISCO VICENTE LOPES GONCALVES PROFESSOR,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE ALBINA,6764340,RODOLFO SCHULT,200,-23.61734,-46.76558
2157,35903061,4.5,MARIA JOSE ANTUNES FERRAZ PROFESSORA,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE MARABA,6766220,AMANDIO DO NASCIMENTO,92,-23.62646,-46.77646
2158,35906426,4.6,LUCIA DE CASTRO BUENO PROFESSORA,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE PINHEIROS,6767230,MARIO LATORRE,18,-23.62042,-46.78426
2159,35906438,4.8,FRANCISCO D AMICO,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM SAPORITO,6783050,ARLINDO GENARIO DE FREITAS,85,-23.63244,-46.78378
2160,35906448,4.0,DENOEL NICODEMOS ELLER REVERENDO,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM SCANDIA,6785040,LUIZ QUEIROZ,338,-23.63365,-46.80349
2161,35918799,4.9,SILVIA APARECIDA DOS SANTOS PROFESSORA,São Paulo,SP,Sudeste,Taboão da Serra,JARDIM SAO JUDAS TADEU,6786220,AURELIO PASI,40,-23.62706,-46.80738
2162,35921154,4.5,FERNANDO MILANO PROFESSOR,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE LAGUNA,6795005,TOM JOBIM,420,-23.61136,-46.79633
2163,35923886,4.8,ADENILSON DOS SANTOS FRANCO PROFESSOR,São Paulo,SP,Sudeste,Taboão da Serra,PARQUE PINHEIROS,6767170,VIRGINIA PLASCIDINA DA CONCEICAO,55,-23.62447,-46.78379
2164,35032657,4.2,CLEOFANO MOTA,São Paulo,SP,Sudeste,Taciba,CENTRO,19590000,RUA MANOEL HIPOLITO,240,-22.39047,-51.28433
2165,35034241,4.6,JOAO GOBBO SOBRINHO,São Paulo,SP,Sudeste,Taguaí,CENTRO,18890000,RUA AURELIO GOBBO,166,-23.44998,-49.40772
2166,35022500,4.1,ANSELMO BISPO DOS SANTOS,São Paulo,SP,Sudeste,Taiaçu,CENTRO,14725000,AVENIDA 13 DE MAIO,416,-21.14525,-48.51313
2167,35022512,4.9,BENEDITO ORTIZ CORONEL,São Paulo,SP,Sudeste,Taiúva,CENTRO,14720000,RUA XV DE NOVEMBRO,335,-21.12231,-48.44859
2168,35049487,4.4,CARMEN MENDES CARVALHO PROFESSORA,São Paulo,SP,Sudeste,Tambaú,VILA PADRE DONIZETTI,13710000,RUA TAIO,131,-21.69886,-47.2601
2169,35016871,4.1,JOAO ROSA CORONEL,São Paulo,SP,Sudeste,Tapiraí,CENTRO,18180000,AVENIDA SANTA CATARINA,57,-23.96188,-47.50454
2170,35018946,3.9,MOYSES HORTA DE MACEDO PROFESSOR,São Paulo,SP,Sudeste,Tapiratiba,CENTRO,13760000,RUA 7 DE SETEMBRO,200,-21.46984,-46.74808
2171,35022652,4.2,ELISIO DE CASTRO DOUTOR,São Paulo,SP,Sudeste,Taquaral,CENTRO,14765000,RUA CENTRAL,198,-21.07329,-48.40923
2172,35910892,4.9,ADAIL NUNES DA SILVA DR ETEC,São Paulo,SP,Sudeste,Taquaritinga,VILA ROSA,15900092,RUA FRANCISCO VALZACCHI,51,-21.41512,-48.50007
2173,35290661,6.3,TEREZINHA MONTEIRO DOS SANTOS PROFA ETEC,São Paulo,SP,Sudeste,Taquarituba,CENTRO,18740000,SAO BENEDITO,484,-23.53118,-49.24707
2174,35910119,4.5,GUIDO DIAS DE ALMEIDA PROFESSOR,São Paulo,SP,Sudeste,Taquarituba,CENTRO,18740000,RUA MARIA MADALENA GABRIEL,115,-23.53557,-49.25001
2175,35900862,3.9,DAVID JOSE LUZ PROF,São Paulo,SP,Sudeste,Tarumã,VILA DOURADOS,19820000,AVENIDA PARANA,532,-22.74654,-50.58423
2176,35016627,5.0,BARAO DE SURUI,São Paulo,SP,Sudeste,Tatuí,CENTRO,18270380,PRACA PAULO SETUBAL,101,-23.55592,-51.45397
2177,35916432,4.6,FERNANDO GUEDES DE MORAES PROF,São Paulo,SP,Sudeste,Tatuí,JARDIM LUCILA,18277012,RUA DOUTOR ANTONIO JARBAS VEIGA DE BARROS,205,-23.35328,-47.86525
2178,35014000,4.6,CESAR COSTA DEPUTADO,São Paulo,SP,Sudeste,Taubaté,QUIRIRIM,12043380,GRANADEIRO GUIMARAES DOUTOR,500,-23.0263,-45.62504
2179,35014023,4.1,JOAO ALVES MONSENHOR,São Paulo,SP,Sudeste,Taubaté,VILA SAO JOSE,12070450,HELVINO MORAES,840,-23.01285,-45.54398
2180,35014126,4.5,JACQUES FELIX,São Paulo,SP,Sudeste,Taubaté,VILA IAPI,12060000,DOMINGUES RIBAS,1072,-23.02058,-45.5631
2181,35014217,4.3,BERNARDINO QUERIDO PROFESSOR,São Paulo,SP,Sudeste,Taubaté,PARQUE AEROPORTO,12051170,AUGUSTA MOREIRA DE CASTRO GUIMARAES,250,-23.01521,-45.58478
2182,35014254,5.6,MONTEIRO LOBATO,São Paulo,SP,Sudeste,Taubaté,JARDIM MARIA AUGUSTA,12080480,RUA PROFESSOR CLOVIS WINTHER,625,-23.02822,-45.54709
2183,35014266,4.8,URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO,São Paulo,SP,Sudeste,Taubaté,JARDIM INDEPENDENCIA,12031580,RUA ANTONIO RODRIGUES MIRANDA COMENDADOR,170,-23.03469,-45.58195
2184,35014278,4.0,ANTONIO MAGALHAES BASTOS,São Paulo,SP,Sudeste,Taubaté,ALTO SAO PEDRO,12082250,AVENIDA CORONEL FRANCISCO GOMES VIEIRA,216,-23.03499,-45.54772
2185,35014285,4.7,MARIO CARDOSO FRANCO PROFESSOR,São Paulo,SP,Sudeste,Taubaté,CIDADE DE DEUS,12091400,RUA EMBAIXADOR JOSE CARLOS DE MACEDO SOARES,745,-23.04614,-45.56949
2186,35014291,5.3,NEWTON CAMARA LEAL BARROS,São Paulo,SP,Sudeste,Taubaté,JARDIM GURILANDIA,12071400,NARIZINHO,700,-22.99849,-45.52886
2187,35049220,4.6,ANTONIO DE MOURA ABUD DOUTOR,São Paulo,SP,Sudeste,Taubaté,JARDIM AMERICA,12082490,ANTIDIO DE AGUIAR,300,-23.03972,-45.53888
2188,35914460,4.0,MIGUEL PISTILLI,São Paulo,SP,Sudeste,Taubaté,CECAP,12043010,MIGUEL PISTILLI,142,-23.03142,-45.61963
2189,35916675,4.2,JOSE MAZELLA PROFESSOR,São Paulo,SP,Sudeste,Taubaté,REGISTRO,12010970,RODOVIA OSWALDO CRUZ,KM 15,-23.04919,-45.55496
2190,35034236,4.6,ORIZENA DE SOUZA ELENA PROFESSORA,São Paulo,SP,Sudeste,Tejupá,CENTRO,18830027,AVENIDA CAPITAO DIOGO GOULART,126,-23.34425,-49.37711
2191,35032177,3.7,ARTHUR RIBEIRO,São Paulo,SP,Sudeste,Teodoro Sampaio,VILA FURLAN,19280000,RUA MARIA RIBEIRO LOPES,815,-22.53725,-52.16212
2192,35032273,4.0,JOAO DA CRUZ MELLAO,São Paulo,SP,Sudeste,Teodoro Sampaio,PLANALTO DO SUL,19295000,RUA FRANCISCO ALVES DE LIMA,69,-22.31384,-52.24625
2193,35299340,6.1,NAIR LUCCAS RIBEIRO ETEC,São Paulo,SP,Sudeste,Teodoro Sampaio,ESTACAO,19280000,PARA,506,-22.53085,-52.17191
2194,35446713,5.8,NELSON ALVES VIANNA DR ETEC,São Paulo,SP,Sudeste,Tietê,JARDIM BACILI,18530000,RUA MANIRA JACOB BISCARO,45,-23.10543,-47.70868
2195,35034095,4.8,BENTO DE QUEIROZ PADRE,São Paulo,SP,Sudeste,Timburi,CENTRO,18860000,RUA ANTONIO MARANHO,451,-23.20348,-49.60716
2196,35016615,5.2,RENATO ANGELINI PROF,São Paulo,SP,Sudeste,Torre de Pedra,CENTRO,18265000,ATALIBA COSTA AVILA,225,-23.24641,-48.19602
2197,35021921,3.8,ALFREDO EVANGELISTA NOGUEIRA,São Paulo,SP,Sudeste,Trabiju,CENTRO,14935000,RUA DOS BRAGAS,326,-22.0396,-48.33302
2198,35028319,4.6,JOSE JOAQUIM DOS SANTOS PROFESSOR,São Paulo,SP,Sudeste,Três Fronteiras,CENTRO,15770000,AVENIDA ANA ROCHA DE OLIVEIRA,705,-20.23148,-50.88466
2199,35017796,4.4,JOSE TAVARES PROFESSOR,São Paulo,SP,Sudeste,Tuiuti,CENTRO,12930000,RUA ZEFERINO DE LIMA,574,-22.8114,-46.69643
2200,35031513,4.3,LEA APARECIDA VIEIRA GUEDES,São Paulo,SP,Sudeste,Tupi Paulista,CENTRO,17930000,RUA TIRADENTES,852,-21.38564,-51.5758
2201,35030247,4.7,OCTAVIANO CARDOSO,São Paulo,SP,Sudeste,Turiúba,CENTRO,15280000,RUA CAPITAO VICENTE GONCALVES,731,-20.95002,-50.10537
2202,35027339,4.2,JOAO DIONISIO PROFESSOR,São Paulo,SP,Sudeste,Ubarana,CENTRO,15225000,RUA JOAO PINTO RODRIGUES,1861,-21.16608,-49.71737
2203,35011162,3.9,FLORENTINA MARTINS SANCHEZ PROFESSORA,São Paulo,SP,Sudeste,Ubatuba,PEREQUE MIRIM,11680000,RUA BENEDITO HENRIQUE,340,-23.48446,-45.10519
2204,35011198,4.4,AUREA MOREIRA RACHOU PROFESSORA,São Paulo,SP,Sudeste,Ubatuba,SERTAO QUINA,11680000,RUA PADRE JOAO BAYLE,1763,-23.52921,-45.24383
